904,5,1216,113,186,509,1,-1,-1,-1
905,5,1225,90,178,473,1,-1,-1,-1
906,5,1232,87,170,450,1,-1,-1,-1
907,17,964,180,231,568,1,-1,-1,-1
907,5,1245,86,159,433,1,-1,-1,-1
908,17,986,177,235,564,1,-1,-1,-1
908,5,1252,88,152,421,1,-1,-1,-1
909,17,1009,174,235,564,1,-1,-1,-1
909,5,1256,92,148,412,1,-1,-1,-1
910,17,1014,167,244,568,1,-1,-1,-1
910,5,1263,96,147,400,1,-1,-1,-1
910,20,1286,54,45,121,1,-1,-1,-1
911,20,1290,55,45,121,1,-1,-1,-1
911,17,1022,161,244,572,1,-1,-1,-1
911,5,1270,97,144,388,1,-1,-1,-1
912,20,1295,55,44,121,1,-1,-1,-1
912,17,1032,151,236,570,1,-1,-1,-1
912,5,1276,95,144,374,1,-1,-1,-1
913,17,1045,137,225,562,1,-1,-1,-1
913,5,1279,94,145,365,1,-1,-1,-1
914,5,1272,92,147,358,1,-1,-1,-1
915,5,1266,91,147,354,1,-1,-1,-1
916,5,1261,91,145,351,1,-1,-1,-1
917,5,1254,84,139,348,1,-1,-1,-1
918,5,1249,78,134,345,1,-1,-1,-1
919,17,1094,95,177,464,1,-1,-1,-1
919,5,1246,75,130,340,1,-1,-1,-1
920,17,1095,96,175,454,1,-1,-1,-1
920,5,1245,74,127,338,1,-1,-1,-1
921,17,1096,99,172,446,1,-1,-1,-1
922,17,1098,91,166,433,1,-1,-1,-1
923,17,1102,85,159,419,1,-1,-1,-1
924,17,1104,85,153,407,1,-1,-1,-1
928,17,1129,84,137,369,1,-1,-1,-1
929,17,1138,84,130,361,1,-1,-1,-1
937,5,1221,109,145,361,1,-1,-1,-1
938,5,1228,110,152,362,1,-1,-1,-1
939,5,1241,110,152,363,1,-1,-1,-1
940,5,1230,119,162,379,1,-1,-1,-1
940,13,1236,41,62,151,1,-1,-1,-1
941,13,1233,39,65,150,1,-1,-1,-1
942,17,1170,118,114,320,1,-1,-1,-1
943,17,1166,120,120,320,1,-1,-1,-1
944,17,1151,134,147,374,1,-1,-1,-1
945,17,1179,128,144,372,1,-1,-1,-1
958,17,1137,111,186,452,1,-1,-1,-1
962,11,1094,69,154,415,1,-1,-1,-1
963,11,1087,75,153,417,1,-1,-1,-1
963,17,1207,123,151,397,1,-1,-1,-1
967,17,1236,109,145,378,1,-1,-1,-1
968,17,1248,103,141,368,1,-1,-1,-1
968,3,1149,86,135,355,1,-1,-1,-1
969,3,1142,83,135,359,1,-1,-1,-1
969,17,1259,100,133,360,1,-1,-1,-1
969,5,486,160,241,612,1,-1,-1,-1
970,3,1137,89,135,370,1,-1,-1,-1
970,5,485,160,233,606,1,-1,-1,-1
970,17,1261,100,130,354,1,-1,-1,-1
971,3,1119,100,143,388,1,-1,-1,-1
971,5,496,155,232,598,1,-1,-1,-1
971,17,1255,100,129,350,1,-1,-1,-1
971,11,926,124,191,516,1,-1,-1,-1
972,3,1114,102,146,399,1,-1,-1,-1
972,5,508,154,232,593,1,-1,-1,-1
972,11,904,136,199,540,1,-1,-1,-1
972,17,1252,100,125,348,1,-1,-1,-1
973,3,1114,100,146,405,1,-1,-1,-1
973,5,518,155,228,589,1,-1,-1,-1
973,11,880,144,212,561,1,-1,-1,-1
974,3,1111,99,147,409,1,-1,-1,-1
974,5,527,156,224,585,1,-1,-1,-1
974,11,852,146,221,575,1,-1,-1,-1
975,3,1095,104,155,420,1,-1,-1,-1
975,5,535,155,218,583,1,-1,-1,-1
975,11,823,146,226,582,1,-1,-1,-1
976,3,1067,116,164,437,1,-1,-1,-1
976,5,543,154,212,578,1,-1,-1,-1
976,11,764,164,224,599,1,-1,-1,-1
976,17,1231,79,119,314,1,-1,-1,-1
977,3,1052,117,166,448,1,-1,-1,-1
977,5,551,154,205,575,1,-1,-1,-1
977,11,725,178,234,617,1,-1,-1,-1
977,17,1227,81,119,309,1,-1,-1,-1
978,3,1040,115,166,455,1,-1,-1,-1
978,11,684,185,247,627,1,-1,-1,-1
979,3,1003,129,179,486,1,-1,-1,-1
979,11,604,203,255,645,1,-1,-1,-1
980,3,979,141,190,514,1,-1,-1,-1
981,3,963,147,199,531,1,-1,-1,-1
994,16,1157,94,167,426,1,-1,-1,-1
995,16,1153,91,171,433,1,-1,-1,-1
996,16,1146,98,174,448,1,-1,-1,-1
997,16,1141,107,178,469,1,-1,-1,-1
998,16,1138,113,182,487,1,-1,-1,-1
999,16,1136,117,187,503,1,-1,-1,-1
1000,16,1133,117,191,513,1,-1,-1,-1
1001,16,1127,117,193,519,1,-1,-1,-1
1002,16,1104,122,204,531,1,-1,-1,-1
1002,5,954,83,200,495,1,-1,-1,-1
1003,16,1067,134,214,548,1,-1,-1,-1
1004,16,1037,133,221,563,1,-1,-1,-1
1005,16,1004,130,228,574,1,-1,-1,-1
1006,16,975,133,239,590,1,-1,-1,-1
1007,16,944,141,250,611,1,-1,-1,-1
1008,16,905,146,243,612,1,-1,-1,-1
1009,16,855,148,253,612,1,-1,-1,-1
1010,16,817,148,248,609,1,-1,-1,-1
1010,21,1252,64,85,230,1,-1,-1,-1
1011,16,764,158,236,612,1,-1,-1,-1
1012,16,707,169,251,619,1,-1,-1,-1
1013,16,671,179,267,624,1,-1,-1,-1
1023,5,1218,70,146,343,1,-1,-1,-1
1024,5,1225,70,149,341,1,-1,-1,-1
1025,5,1235,70,147,339,1,-1,-1,-1
1026,5,1248,69,139,337,1,-1,-1,-1
1027,5,1255,67,131,336,1,-1,-1,-1
1028,5,1252,67,127,334,1,-1,-1,-1
1029,5,1248,65,123,333,1,-1,-1,-1
1038,22,1240,56,79,184,1,-1,-1,-1
1039,22,1238,56,81,187,1,-1,-1,-1
1045,17,1112,136,186,463,1,-1,-1,-1
1046,17,1099,143,185,474,1,-1,-1,-1
1047,17,1091,143,183,482,1,-1,-1,-1
1048,17,1072,140,191,490,1,-1,-1,-1
1049,17,1049,145,205,507,1,-1,-1,-1
1050,17,1024,155,219,531,1,-1,-1,-1
1051,17,998,167,220,544,1,-1,-1,-1
1051,5,1161,86,143,338,1,-1,-1,-1
1052,5,1150,91,150,360,1,-1,-1,-1
1053,5,1143,92,154,376,1,-1,-1,-1
1054,5,1146,98,153,390,1,-1,-1,-1
1055,5,1150,97,152,401,1,-1,-1,-1
1056,5,1152,95,152,409,1,-1,-1,-1
1056,17,880,182,216,561,1,-1,-1,-1
1057,5,1138,94,165,416,1,-1,-1,-1
1057,17,826,181,216,564,1,-1,-1,-1
1058,17,784,180,221,562,1,-1,-1,-1
1059,17,753,200,228,587,1,-1,-1,-1
1060,17,711,213,238,597,1,-1,-1,-1
1061,17,667,219,253,603,1,-1,-1,-1
1062,5,1058,85,172,451,1,-1,-1,-1
1063,5,1035,90,188,472,1,-1,-1,-1
1064,5,1019,96,204,490,1,-1,-1,-1
1065,5,1009,100,213,503,1,-1,-1,-1
1066,5,1005,105,216,516,1,-1,-1,-1
1067,5,1004,106,208,524,1,-1,-1,-1
1069,17,427,225,230,586,1,-1,-1,-1
1070,17,410,232,240,576,1,-1,-1,-1
1071,5,945,110,212,535,1,-1,-1,-1
1072,5,923,112,213,538,1,-1,-1,-1
1073,5,913,110,210,543,1,-1,-1,-1
1074,5,908,109,206,544,1,-1,-1,-1
1078,17,199,269,202,467,1,-1,-1,-1
1079,17,196,283,197,453,1,-1,-1,-1
1080,5,762,140,215,599,1,-1,-1,-1
1080,17,196,300,192,444,1,-1,-1,-1
1084,5,659,156,236,598,1,-1,-1,-1
1085,5,627,153,248,600,1,-1,-1,-1
1086,5,598,153,255,601,1,-1,-1,-1
1087,5,553,158,243,606,1,-1,-1,-1
1088,5,531,158,239,605,1,-1,-1,-1
1089,5,517,160,240,603,1,-1,-1,-1
1090,5,495,163,246,600,1,-1,-1,-1
1091,5,478,165,248,598,1,-1,-1,-1
1092,5,463,167,245,595,1,-1,-1,-1
1093,5,452,169,241,593,1,-1,-1,-1
1094,5,447,170,239,592,1,-1,-1,-1
1096,8,443,271,256,596,1,-1,-1,-1
1097,8,502,261,259,619,1,-1,-1,-1
1098,8,551,252,269,637,1,-1,-1,-1
1099,8,583,243,265,648,1,-1,-1,-1
1103,5,380,171,243,590,1,-1,-1,-1
1104,8,756,183,249,653,1,-1,-1,-1
1104,5,362,180,254,583,1,-1,-1,-1
1105,8,781,171,248,646,1,-1,-1,-1
1106,8,793,160,253,635,1,-1,-1,-1
1107,8,794,157,252,628,1,-1,-1,-1
1108,8,800,157,243,624,1,-1,-1,-1
1109,8,798,158,243,621,1,-1,-1,-1
1110,8,775,149,238,605,1,-1,-1,-1
1111,8,753,148,224,593,1,-1,-1,-1
1112,8,726,150,222,583,1,-1,-1,-1
1112,5,326,187,259,573,1,-1,-1,-1
1113,8,706,153,226,573,1,-1,-1,-1
1113,5,326,181,251,571,1,-1,-1,-1
1114,8,684,154,232,566,1,-1,-1,-1
1114,5,327,178,239,568,1,-1,-1,-1
1115,8,654,157,233,563,1,-1,-1,-1
1115,5,331,176,229,565,1,-1,-1,-1
1116,8,594,180,232,575,1,-1,-1,-1
1116,5,331,172,224,562,1,-1,-1,-1
1117,8,557,193,238,583,1,-1,-1,-1
1117,5,331,169,220,558,1,-1,-1,-1
1118,8,525,199,249,588,1,-1,-1,-1
1118,5,331,169,218,555,1,-1,-1,-1
1119,8,489,202,253,589,1,-1,-1,-1
1119,5,333,170,216,553,1,-1,-1,-1
1120,8,429,213,253,585,1,-1,-1,-1
1128,5,310,232,219,479,1,-1,-1,-1
